timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
24710757,1,0,1,0,0,0,0
25211680,1,0,1,0,0,0,0
25717826,1,0,1,0,0,0,0
26224635,1,0,1,0,0,0,0
26730636,1,0,1,0,0,0,0
27236635,1,0,1,0,0,0,0
27742667,1,0,1,0,0,0,0
28248793,1,0,1,0,0,0,0
28490771,1,0,1,0,0,0,0
28996653,1,0,1,0,0,0,0
29502678,1,0,1,0,0,0,0
30008684,1,0,1,0,0,0,0
30514852,1,0,1,0,0,0,0
31020776,1,0,1,0,0,0,0
31526750,1,0,1,0,0,0,0
32032840,1,0,1,0,0,0,0
32538639,1,0,1,0,0,0,0
33044638,1,0,1,0,0,0,0
33550811,1,0,1,0,0,0,0
34056640,1,0,1,0,0,0,0
34562697,1,0,1,0,0,0,0
35068639,1,0,1,0,0,0,0
35574638,1,0,1,0,0,0,0
36081640,1,0,1,0,0,0,0
36587640,1,0,1,0,0,0,0
37093646,1,0,1,0,0,0,0
37599639,1,0,1,0,0,0,0
38105652,1,0,1,0,0,0,0
38612132,1,0,1,0,0,0,0
39117648,1,0,1,0,0,0,0
39623636,1,0,1,0,0,0,0
40129639,1,0,1,0,0,0,0
40635639,1,0,1,0,0,0,0
41141700,1,0,1,0,0,0,0
41647664,1,0,1,0,0,0,0
42153639,1,0,1,0,0,0,0
42659640,1,0,1,0,0,0,0
43165639,1,0,1,0,0,0,0
43672365,1,0,1,0,0,0,0
44177650,1,0,1,0,0,0,0
44683639,1,0,1,0,0,0,0
45189754,1,0,1,0,0,0,0
45695640,1,0,1,0,0,0,0
46201639,1,0,1,0,0,0,0
46707827,1,0,1,0,0,0,0
47213640,1,0,1,0,0,0,0
47719654,1,0,1,0,0,0,0
48225639,1,0,1,0,0,0,0
48731640,1,0,1,0,0,0,0
49237778,1,0,1,0,0,0,0
49743638,1,0,1,0,0,0,0
50249661,1,0,1,0,0,0,0
50755640,1,0,1,0,0,0,0
51261640,1,0,1,0,0,0,0
51767651,1,0,1,0,0,0,0
52273636,1,0,1,0,0,0,0
52779685,1,0,1,0,0,0,0
53285657,1,0,1,0,0,0,0
53791690,1,0,1,0,0,0,0
54297668,1,0,1,0,0,0,0
54803659,1,0,1,0,0,0,0
55309658,1,0,1,0,0,0,0
55815657,1,0,1,0,0,0,0
56321658,1,0,1,0,0,0,0
56827687,1,0,1,0,0,0,0
57334184,1,0,1,0,0,0,0
57839658,1,0,1,0,0,0,0
58345658,1,0,1,0,0,0,0
58851692,1,0,1,0,0,0,0
59357673,1,0,1,0,0,0,0
59863726,1,0,1,0,0,0,0
60369672,1,0,1,0,0,0,0
60875657,1,0,1,0,0,0,0
61381658,1,0,1,0,0,0,0
61887668,1,0,1,0,0,0,0
62393818,1,0,1,0,0,0,0
62899672,1,0,1,0,0,0,0
63405659,1,0,1,0,0,0,0
63912659,1,0,1,0,0,0,0
64418639,1,0,1,0,0,0,0
64924639,1,0,1,0,0,0,0
65430847,1,0,1,0,0,0,0
65936760,1,0,1,0,0,0,0
66442691,1,0,1,0,0,0,0
66861104,1,0,1,0,0,0,0
67366647,1,0,1,0,0,0,0
67872783,1,0,1,0,0,0,0
68379870,1,0,1,0,0,0,0
68885639,1,0,1,0,0,0,0
69391789,1,0,1,0,0,0,0
69897650,1,0,1,0,0,0,0
70403639,1,0,1,0,0,0,0
70909653,1,0,1,0,0,0,0
71415638,1,0,1,0,0,0,0
71921792,1,0,1,0,0,0,0
72427659,1,0,1,0,0,0,0
72933636,1,0,1,0,0,0,0
73439639,1,0,1,0,0,0,0
73945639,1,0,1,0,0,0,0
74451800,1,0,1,0,0,0,0
74958636,1,0,1,0,0,0,0
75464640,1,0,1,0,0,0,0
75970823,1,0,1,0,0,0,0
76476639,1,0,1,0,0,0,0
76982776,1,0,1,0,0,0,0
77488636,1,0,1,0,0,0,0
77994639,1,0,1,0,0,0,0
78501135,1,0,1,0,0,0,0
79006639,1,0,1,0,0,0,0
79512775,1,0,1,0,0,0,0
80018942,1,0,1,0,0,0,0
80524639,1,0,1,0,0,0,0
81030640,1,0,1,0,0,0,0
81536910,1,0,1,0,0,0,0
82042800,1,0,1,0,0,0,0
82548641,1,0,1,0,0,0,0
83054640,1,0,1,0,0,0,0
83560640,1,0,1,0,0,0,0
84066672,1,0,1,0,0,0,0
84572791,1,0,1,0,0,0,0
85079639,1,0,1,0,0,0,0
85585639,1,0,1,0,0,0,0
86091639,1,0,1,0,0,0,0
86597649,1,0,1,0,0,0,0
87103790,1,0,1,0,0,0,0
87609657,1,0,1,0,0,0,0
88115878,1,0,1,0,0,0,0
88621639,1,0,1,0,0,0,0
89127651,1,0,1,0,0,0,0
89633777,1,0,1,0,0,0,0
90139640,1,0,1,0,0,0,0
90645956,1,0,1,0,0,0,0
91151639,1,0,1,0,0,0,0
91657902,1,0,1,0,0,0,0
91976795,1,0,1,0,0,0,0
91988372,1,0,1,0,0,0,0
92295810,1,0,1,0,0,0,0
92306824,1,0,1,0,0,0,0
92812639,1,0,1,0,0,0,0
93318639,1,0,1,0,0,0,0
93824640,1,0,1,0,0,0,0
94330653,1,0,1,0,0,0,0
94837717,1,0,1,0,0,0,0
95343741,1,0,1,0,0,0,0
95849661,1,0,1,0,0,0,0
96191901,1,0,1,0,0,0,0
96202979,1,0,1,0,0,0,0
96708636,1,0,1,0,0,0,0
96963025,1,0,1,0,0,0,0
96973809,1,0,1,0,0,0,0
97479639,1,0,1,0,0,0,0
97985641,1,0,1,0,0,0,0
98491639,1,0,1,0,0,0,0
98997649,1,0,1,0,0,0,0
99503776,1,0,1,0,0,0,0
100009690,1,0,1,0,0,0,0
100515640,1,0,1,0,0,0,0
100747706,1,0,1,0,0,0,0
100758979,1,0,1,0,0,0,0
101264640,1,0,1,0,0,0,0
101396899,1,0,1,0,0,0,0
101407843,1,0,1,0,0,0,0
101913636,1,0,1,0,0,0,0
102420638,1,0,1,0,0,0,0
102927869,1,0,1,0,0,0,0
103433640,1,0,1,0,0,0,0
103939639,1,0,1,0,0,0,0
104446639,1,0,1,0,0,0,0
104952652,1,0,1,0,0,0,0
105458652,1,0,1,0,0,0,0
105964640,1,0,1,0,0,0,0
106470646,1,0,1,0,0,0,0
106976639,1,0,1,0,0,0,0
107482639,1,0,1,0,0,0,0
107988641,1,0,1,0,0,0,0
108494640,1,0,1,0,0,0,0
109000640,1,0,1,0,0,0,0
109506992,1,0,1,0,0,0,0
110012639,1,0,1,0,0,0,0
110518636,1,0,1,0,0,0,0
111024638,1,0,1,0,0,0,0
111530638,1,0,1,0,0,0,0
112036639,1,0,1,0,0,0,0
112542660,1,0,1,0,0,0,0
113048636,1,0,1,0,0,0,0
113554638,1,0,1,0,0,0,0
114060670,1,0,1,0,0,0,0
114566639,1,0,1,0,0,0,0
115040845,1,0,1,0,0,0,0
115052051,1,0,1,0,0,0,0
115150795,1,0,1,0,0,0,0
115161866,1,0,1,0,0,0,0
115667684,1,0,1,0,0,0,0
116174658,1,0,1,0,0,0,0
116680657,1,0,1,0,0,0,0
117188639,1,0,1,0,0,0,0
117695033,1,0,1,0,0,0,0
118200640,1,0,1,0,0,0,0
118706639,1,0,1,0,0,0,0
119213636,1,0,1,0,0,0,0
119719639,1,0,1,0,0,0,0
120225639,1,0,1,0,0,0,0
120731639,1,0,1,0,0,0,0
121237664,1,0,1,0,0,0,0
121743737,1,0,1,0,0,0,0
122250700,1,0,1,0,0,0,0
122756643,1,0,1,0,0,0,0
123262641,1,0,1,0,0,0,0
123768640,1,0,1,0,0,0,0
124274776,1,0,1,0,0,0,0
124780694,1,0,1,0,0,0,0
125286653,1,0,1,0,0,0,0
125792640,1,0,1,0,0,0,0
126298639,1,0,1,0,0,0,0
126804808,1,0,1,0,0,0,0
127310689,1,0,1,0,0,0,0
127816639,1,0,1,0,0,0,0
128322710,1,0,1,0,0,0,0
128828639,1,0,1,0,0,0,0
129334775,1,0,1,0,0,0,0
129840640,1,0,1,0,0,0,0
130346641,1,0,1,0,0,0,0
130853636,1,0,1,0,0,0,0
131359639,1,0,1,0,0,0,0
131865822,1,0,1,0,0,0,0
132371674,1,0,1,0,0,0,0
132877649,1,0,1,0,0,0,0
133383651,1,0,1,0,0,0,0
133889639,1,0,1,0,0,0,0
134395791,1,0,1,0,0,0,0
134902065,1,0,1,0,0,0,0
135407650,1,0,1,0,0,0,0
135914640,1,0,1,0,0,0,0
136421353,1,0,1,0,0,0,0
136926767,1,0,1,0,0,0,0
137432668,1,0,1,0,0,0,0
137938681,1,0,1,0,0,0,0
138444641,1,0,1,0,0,0,0
138950645,1,0,1,0,0,0,0
139456667,1,0,1,0,0,0,0
139962639,1,0,1,0,0,0,0
140468658,1,0,1,0,0,0,0
140974659,1,0,1,0,0,0,0
141480640,1,0,1,0,0,0,0
141986710,1,0,1,0,0,0,0
142492639,1,0,1,0,0,0,0
142998639,1,0,1,0,0,0,0
143504652,1,0,1,0,0,0,0
144010639,1,0,1,0,0,0,0
144516639,1,0,1,0,0,0,0
145023708,1,0,1,0,0,0,0
145529639,1,0,1,0,0,0,0
146036072,1,0,1,0,0,0,0
146541639,1,0,1,0,0,0,0
147047734,1,0,1,0,0,0,0
147553640,1,0,1,0,0,0,0
148059655,1,0,1,0,0,0,0
148566071,1,0,1,0,0,0,0
149071638,1,0,1,0,0,0,0
149577648,1,0,1,0,0,0,0
150083638,1,0,1,0,0,0,0
150589639,1,0,1,0,0,0,0
151095778,1,0,1,0,0,0,0
151601698,1,0,1,0,0,0,0
152107655,1,0,1,0,0,0,0
152613656,1,0,1,0,0,0,0
153120642,1,0,1,0,0,0,0
153626789,1,0,1,0,0,0,0
154132640,1,0,1,0,0,0,0
154638639,1,0,1,0,0,0,0
155144639,1,0,1,0,0,0,0
155650640,1,0,1,0,0,0,0
156156774,1,0,1,0,0,0,0
156662639,1,0,1,0,0,0,0
157169640,1,0,1,0,0,0,0
157677483,1,0,1,0,0,0,0
158182639,1,0,1,0,0,0,0
158688639,1,0,1,0,0,0,0
159194651,1,0,1,0,0,0,0
159700639,1,0,1,0,0,0,0
160207804,1,0,1,0,0,0,0
160713654,1,0,1,0,0,0,0
161219640,1,0,1,0,0,0,0
161726780,1,0,1,0,0,0,0
162232657,1,0,1,0,0,0,0
162738657,1,0,1,0,0,0,0
163244688,1,0,1,0,0,0,0
163750697,1,0,1,0,0,0,0
164256657,1,0,1,0,0,0,0
164762657,1,0,1,0,0,0,0
165268661,1,0,1,0,0,0,0
165774837,1,0,1,0,0,0,0
166280658,1,0,1,0,0,0,0
166786659,1,0,1,0,0,0,0
167292683,1,0,1,0,0,0,0
167798658,1,0,1,0,0,0,0
168304974,1,0,1,0,0,0,0
168810658,1,0,1,0,0,0,0
169316657,1,0,1,0,0,0,0
169822658,1,0,1,0,0,0,0
170328687,1,0,1,0,0,0,0
170834657,1,0,1,0,0,0,0
171341657,1,0,1,0,0,0,0
171847962,1,0,1,0,0,0,0
172353657,1,0,1,0,0,0,0
172859658,1,0,1,0,0,0,0
173365659,1,0,1,0,0,0,0
173871658,1,0,1,0,0,0,0
174377852,1,0,1,0,0,0,0
174883657,1,0,1,0,0,0,0
175390362,1,0,1,0,0,0,0
175895657,1,0,1,0,0,0,0
176401657,1,0,1,0,0,0,0
176907838,1,0,1,0,0,0,0
177413674,1,0,1,0,0,0,0
177919658,1,0,1,0,0,0,0
178426643,1,0,1,0,0,0,0
178932664,1,0,1,0,0,0,0
179438847,1,0,1,0,0,0,0
179944691,1,0,1,0,0,0,0
180450937,1,0,1,0,0,0,0
180957649,1,0,1,0,0,0,0
181463641,1,0,1,0,0,0,0
181969640,1,0,1,0,0,0,0
182475639,1,0,1,0,0,0,0
182981639,1,0,1,0,0,0,0
183487873,1,0,1,0,0,0,0
183917750,1,0,1,0,0,0,0
183928923,1,0,1,0,0,0,0
184434640,1,0,1,0,0,0,0
184940640,1,0,1,0,0,0,0
185446639,1,0,1,0,0,0,0
185798888,0,0,0,0,0,0,0
185815970,0,0,0,0,0,0,0
186322640,0,0,0,0,0,0,0
