timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
157815909,1,0,1,0,0,0,0
158326661,1,0,1,0,0,0,0
158832649,1,0,1,0,0,0,0
159338662,1,0,1,0,0,0,0
159844709,1,0,1,0,0,0,0
160350704,1,0,1,0,0,0,0
160856659,1,0,1,0,0,0,0
161362645,1,0,1,0,0,0,0
161868652,1,0,1,0,0,0,0
162374656,1,0,1,0,0,0,0
162880679,1,0,1,0,0,0,0
163386649,1,0,1,0,0,0,0
163892645,1,0,1,0,0,0,0
164398648,1,0,1,0,0,0,0
164904868,1,0,1,0,0,0,0
165410773,1,0,1,0,0,0,0
165916659,1,0,1,0,0,0,0
166422645,1,0,1,0,0,0,0
166928649,1,0,1,0,0,0,0
167435648,1,0,1,0,0,0,0
167941742,1,0,1,0,0,0,0
168447649,1,0,1,0,0,0,0
168953649,1,0,1,0,0,0,0
169459648,1,0,1,0,0,0,0
169965649,1,0,1,0,0,0,0
170471647,1,0,1,0,0,0,0
170977649,1,0,1,0,0,0,0
171483668,1,0,1,0,0,0,0
171989649,1,0,1,0,0,0,0
172495648,1,0,1,0,0,0,0
173002706,1,0,1,0,0,0,0
173508701,1,0,1,0,0,0,0
174014648,1,0,1,0,0,0,0
174522204,1,0,1,0,0,0,0
175027950,1,0,1,0,0,0,0
175533648,1,0,1,0,0,0,0
176040653,1,0,1,0,0,0,0
176547165,1,0,1,0,0,0,0
177052649,1,0,1,0,0,0,0
177558781,1,0,1,0,0,0,0
178064650,1,0,1,0,0,0,0
178120171,1,0,1,0,0,0,0
178131029,1,0,1,0,0,0,0
178196996,1,0,1,0,0,0,0
178208149,1,0,1,0,0,0,0
178306793,1,0,1,0,0,0,0
178317912,1,0,1,0,0,0,0
178823648,1,0,1,0,0,0,0
179329684,1,0,1,0,0,0,0
179835650,1,0,1,0,0,0,0
180341686,1,0,1,0,0,0,0
180847781,1,0,1,0,0,0,0
181353648,1,0,1,0,0,0,0
181859648,1,0,1,0,0,0,0
182365647,1,0,1,0,0,0,0
182871948,1,0,1,0,0,0,0
183377973,1,0,1,0,0,0,0
183883685,1,0,1,0,0,0,0
184389667,1,0,1,0,0,0,0
184895680,1,0,1,0,0,0,0
185401648,1,0,1,0,0,0,0
185907781,1,0,1,0,0,0,0
186413648,1,0,1,0,0,0,0
186919657,1,0,1,0,0,0,0
187425865,1,0,1,0,0,0,0
187931648,1,0,1,0,0,0,0
188262639,1,0,1,0,0,0,0
188768648,1,0,1,0,0,0,0
189274649,1,0,1,0,0,0,0
189780648,1,0,1,0,0,0,0
190286658,1,0,1,0,0,0,0
190793190,1,0,1,0,0,0,0
191298649,1,0,1,0,0,0,0
191804648,1,0,1,0,0,0,0
192310648,1,0,1,0,0,0,0
192816660,1,0,1,0,0,0,0
193322845,1,0,1,0,0,0,0
193828663,1,0,1,0,0,0,0
194334649,1,0,1,0,0,0,0
194840649,1,0,1,0,0,0,0
195346952,1,0,1,0,0,0,0
195852796,1,0,1,0,0,0,0
196358648,1,0,1,0,0,0,0
196864647,1,0,1,0,0,0,0
