timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
157815910,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
158326663,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
158832650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
159338664,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
159844711,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
160350706,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
160856661,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
161362649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
161868654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
162374658,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
162880681,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
163386651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
163892649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
164398649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
164904869,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
165410774,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
165916660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
166422649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
166928650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
167435650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
167941743,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
168447651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
168953651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
169459649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
169965651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
170471649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
170977651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
171483670,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
171989651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
172495650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
173002708,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
173508703,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
174014649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
174522206,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
175027952,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
175533650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
176040654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
176547166,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
177052650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
177558783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178064652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178120173,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178131031,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178196998,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178208151,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178306795,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178317914,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178823650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
179329686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
179835652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
180341688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
180847783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
181353650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
181859650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
182365649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
182871950,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
183377974,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
183883687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
184389668,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
184895681,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
185401650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
185907783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
186413650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
186919659,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
187425866,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
187931650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
188262641,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
188768650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
189274650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
189780650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
190286660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
190793192,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
191298650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
191804650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
192310649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
192816661,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
193322847,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
193828665,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
194334651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
194840651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
195346954,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
195852905,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
196358650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
196864648,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
197370649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
197876660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
198382783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
198888654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
199394960,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
199900650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
200406665,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
200912830,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
201418667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
201924650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
202430650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
202936679,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
203442926,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
203948687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
204454649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
204960649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
205466660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
205972782,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
206478650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
206984651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
207490650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
207997649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
208503831,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
209009651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
209515650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
209725303,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
209735809,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
210241928,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
210351899,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
210858651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
211364669,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
211870651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
212377650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
212388821,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
212399965,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
212905650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
213411651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
213862784,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
214368769,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
214874662,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
215380649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
215591014,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
216096661,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
216602651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
216877892,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
217383651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
217889651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
218395652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
218901905,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
219407812,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
219814788,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
220320651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
220617785,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
220628963,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
220639780,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
221145645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
221651645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
222158362,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
222663645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
223169821,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
223675664,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
224181645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
224687644,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
225193646,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
225700188,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
226205645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
226711675,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
226865647,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
227371645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
227877643,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228383657,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228889780,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
229395647,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
229901809,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
230407643,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
230913677,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
231419809,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
231925674,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232431646,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232937755,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
233443655,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
233950059,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234455664,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234961645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
235467684,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
235973659,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
236479779,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
236985645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
237491645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
237997643,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238404662,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238910652,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
239417234,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
239922643,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
240428645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
