timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
82028182,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
82536682,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
82569957,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83075695,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83581687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84087692,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84593731,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85099856,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85605694,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86111687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86617687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87124445,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87629824,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88135716,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88641685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89147712,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89653705,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
90159883,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
90665721,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
91171686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
91677686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
92183685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
92690805,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
93196688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
93702686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
94208686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
94472687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
94978685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
95484685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
95990865,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
96496684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
97002688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
97508685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
98014685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
98520822,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
99026691,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
99532853,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
100038705,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
100544699,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
101050906,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
101556684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
102062685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
102568686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
103074686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
103580839,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
104086685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
104592716,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
105098722,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
105604688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
106110850,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
106616686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
107122684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
107628687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
108135707,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
108641854,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
109147685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
109654686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
110160743,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
110666686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
111173857,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
111679703,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
112186318,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
112691706,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
113197697,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
113703825,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
114209685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
114715696,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
115221685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
